index,motion_right,motion_left,motion_right_scaled,motion_left_scaled,time,motion_right_scaled_trat,motion_left_scaled_trat,time_ajust
299,229.80426453832402,130.44730736968089,0.2415245311955272,0.1814001989834686,0.05964214711729622,0.2415245311955272,0.1814001989834686,0.00021687269572760788
300,230.30034737272976,130.4118476212955,0.24484856684808176,0.18081441158360012,0.059840954274353875,0.24484856684808176,0.18081441158360012,0.00043374539145521576
301,230.2026281344329,130.2084866665764,0.24419379266620878,0.17745493244672406,0.06003976143141153,0.24419379266620878,0.17745493244672406,0.0006506180871828237
302,230.2026281344329,129.9711506450566,0.24419379266620878,0.173534192529732,0.06023856858846918,0.24419379266620878,0.173534192529732,0.0008674907829104315
303,229.90106567826086,129.73530745329123,0.24217315359896818,0.16963811383849792,0.060437375745526836,0.24217315359896818,0.16963811383849792,0.0010843634786380394
304,229.90106567826086,130.61871994473074,0.24217315359896818,0.18423189777478055,0.06063618290258449,0.24217315359896818,0.18423189777478055,0.0013012361743656475
305,229.90106567826086,130.61871994473074,0.24217315359896818,0.18423189777478055,0.060834990059642144,0.24217315359896818,0.18423189777478055,0.0015181088700932553
306,230.2026281344329,130.17680284904833,0.24419379266620878,0.17693152261070577,0.0610337972166998,0.24419379266620878,0.17693152261070577,0.001734981565820863
307,230.30034737272976,129.71121771072848,0.24484856684808176,0.16924015648398005,0.06123260437375746,0.24484856684808176,0.16924015648398005,0.001951854261548471
308,230.30034737272976,129.26813219042037,0.24484856684808176,0.1619204791969462,0.06143141153081511,0.24484856684808176,0.1619204791969462,0.002168726957276079
309,230.30034737272976,128.61765042170532,0.24484856684808176,0.15117466059113283,0.061630218687872766,0.24484856684808176,0.15117466059113283,0.0023855996530036867
310,230.30034737272976,129.05909499140307,0.24484856684808176,0.1584672297277956,0.06182902584493042,0.24484856684808176,0.1584672297277956,0.002602472348731295
311,230.2026281344329,128.41339493993607,0.24419379266620878,0.14780040406020656,0.062027833001988074,0.24419379266620878,0.14780040406020656,0.0028193450444589027
312,230.10704030950464,127.9736300962038,0.24355330015976628,0.1405355836344231,0.06222664015904573,0.24355330015976628,0.1405355836344231,0.0030362177401865105
313,230.10704030950464,127.9736300962038,0.24355330015976628,0.1405355836344231,0.06242544731610338,0.24355330015976628,0.1405355836344231,0.0032530904359141183
314,230.10704030950464,128.45329890664544,0.24355330015976628,0.1484596089888217,0.06262425447316103,0.24355330015976628,0.1484596089888217,0.003469963131641726
315,230.10704030950464,128.65166147391957,0.24355330015976628,0.15173651584252457,0.06282306163021868,0.24355330015976628,0.15173651584252457,0.0036868358273693344
316,230.10704030950464,128.2127138781486,0.24355330015976628,0.14448519617690203,0.06302186878727634,0.24355330015976628,0.14448519617690203,0.003903708523096942
317,230.10704030950464,127.9736300962038,0.24355330015976628,0.1405355836344231,0.06322067594433399,0.24355330015976628,0.1405355836344231,0.00412058121882455
318,229.70959927700014,127.77421492617357,0.24089022038718033,0.13724128801008129,0.06341948310139164,0.24089022038718033,0.13724128801008129,0.004337453914552158
319,230.10704030950464,127.57840726392536,0.24355330015976628,0.1340065876366887,0.0636182902584493,0.24355330015976628,0.1340065876366887,0.004554326610279766
320,230.10704030950464,127.82214205684397,0.24355330015976628,0.138033033877915,0.06381709741550695,0.24355330015976628,0.138033033877915,0.004771199306007373
321,230.10704030950464,127.82214205684397,0.24355330015976628,0.138033033877915,0.06401590457256462,0.24355330015976628,0.138033033877915,0.004988072001734982
322,230.01358655522938,128.31406781799103,0.24292710713406285,0.1461595414159429,0.06421471172962227,0.24292710713406285,0.1461595414159429,0.00520494469746259
323,230.01358655522938,127.87982639963192,0.24292710713406285,0.13898596678673303,0.06441351888667993,0.24292710713406285,0.13898596678673303,0.005421817393190197
324,230.01358655522938,128.5622417352778,0.24292710713406285,0.1502593210348644,0.06461232604373758,0.24292710713406285,0.1502593210348644,0.005638690088917805
325,230.01358655522938,128.1288414058287,0.24292710713406285,0.14309964101314798,0.06481113320079523,0.24292710713406285,0.14309964101314798,0.005855562784645413
326,229.70959927700014,129.0629691274767,0.24089022038718033,0.1585312296206498,0.06500994035785289,0.24089022038718033,0.1585312296206498,0.006072435480373021
327,229.70959927700014,129.0629691274767,0.24089022038718033,0.1585312296206498,0.06520874751491054,0.24089022038718033,0.1585312296206498,0.006289308176100629
328,229.70959927700014,129.49517365523704,0.24089022038718033,0.16567115525622644,0.0654075546719682,0.24089022038718033,0.16567115525622644,0.006506180871828237
329,229.70959927700014,129.74686894102686,0.24089022038718033,0.1698291071237763,0.06560636182902585,0.24089022038718033,0.1698291071237763,0.006723053567555845
330,229.70959927700014,129.74686894102686,0.24089022038718033,0.1698291071237763,0.0658051689860835,0.24089022038718033,0.1698291071237763,0.006939926263283452
331,230.01358655522938,129.31550564414152,0.24292710713406285,0.1627030784409247,0.06600397614314116,0.24292710713406285,0.1627030784409247,0.0071567989590110605
332,230.01358655522938,128.88463833987353,0.24292710713406285,0.1555852434491991,0.06620278330019881,0.24292710713406285,0.1555852434491991,0.007373671654738669
333,230.01358655522938,129.13945950018532,0.24292710713406285,0.15979483409005968,0.06640159045725647,0.24292710713406285,0.15979483409005968,0.007590544350466276
334,229.70959927700014,128.88463833987353,0.24089022038718033,0.1555852434491991,0.06660039761431412,0.24089022038718033,0.1555852434491991,0.007807417046193884
335,229.31255962114244,129.39571090264158,0.23822983006520926,0.16402805202285387,0.06679920477137177,0.23822983006520926,0.16402805202285387,0.008024289741921492
