index,motion_right,motion_left,motion_right_scaled,motion_left_scaled,time,motion_right_scaled_trat,motion_left_scaled_trat,time_ajust
210,227.15688411316088,122.33764751702559,0.3170798434397976,0.19091549172574895,0.04038277511961722,0.3170798434397976,0.19091549172574895,0.00020946795140343527
211,227.30211173678083,122.33764751702559,0.3175289354165211,0.19091549172574895,0.04057416267942584,0.3175289354165211,0.19091549172574895,0.00041893590280687055
212,227.30211173678083,122.33764751702559,0.3175289354165211,0.19091549172574895,0.04076555023923445,0.3175289354165211,0.19091549172574895,0.0006284038542103058
213,227.30211173678083,122.78945394454688,0.3175289354165211,0.19462054813325036,0.04095693779904306,0.3175289354165211,0.19462054813325036,0.0008378718056137411
214,227.30211173678083,123.00406497347964,0.3175289354165211,0.196380474330472,0.04114832535885168,0.3175289354165211,0.196380474330472,0.0010473397570171764
215,227.0297337354735,123.00406497347964,0.316686652302785,0.196380474330472,0.04133971291866029,0.316686652302785,0.196380474330472,0.0012568077084206116
216,227.44944493227501,123.6709343378629,0.3179845385197891,0.20184916282397092,0.0415311004784689,0.3179845385197891,0.20184916282397092,0.001466275659824047
217,227.44944493227501,123.8880543071042,0.3179845385197891,0.20362966368503077,0.041722488038277515,0.3179845385197891,0.20362966368503077,0.0016757436112274822
218,227.17834403833479,123.22033111463384,0.31714620464558246,0.19815397334066742,0.041913875598086126,0.31714620464558246,0.19815397334066742,0.0018852115626309175
219,226.90802101292059,123.20917173652293,0.31631027619883706,0.19806246042085274,0.042105263157894736,0.31631027619883706,0.19806246042085274,0.0020946795140343527
220,226.2575965575521,123.87897319561542,0.31429894807069,0.20355519367252262,0.042296650717703346,0.31429894807069,0.20355519367252262,0.002304147465437788
221,225.83456334228381,124.10177275123833,0.31299078907084504,0.20538227020544841,0.042488038277511964,0.31299078907084504,0.20538227020544841,0.0025136154168412233
222,225.83456334228381,124.5491870708115,0.31299078907084504,0.20905130895869717,0.042679425837320574,0.31299078907084504,0.20905130895869717,0.0027230833682446586
223,227.32905665576496,124.5521978930922,0.31761225804225585,0.2090759993254192,0.042870813397129184,0.31761225804225585,0.2090759993254192,0.002932551319648094
224,226.52428125920628,124.5521978930922,0.3151236256137256,0.2090759993254192,0.0430622009569378,0.3151236256137256,0.2090759993254192,0.003142019271051529
225,227.32905665576496,125.8977759930651,0.31761225804225585,0.22011046554239955,0.04325358851674641,0.31761225804225585,0.22011046554239955,0.0033514872224549644
226,227.8694801854781,126.3576273914638,0.3192834268266595,0.22388149505050725,0.04344497607655502,0.3192834268266595,0.22388149505050725,0.0035609551738583997
227,228.01973598791835,126.3576273914638,0.3197480675998822,0.22388149505050725,0.04363636363636364,0.3197480675998822,0.22388149505050725,0.003770423125261835
228,228.01973598791835,126.61852155194359,0.3197480675998822,0.22602096789127346,0.04382775119617225,0.3197480675998822,0.22602096789127346,0.003979891076665271
229,228.32652057962954,126.85621782159517,0.3206967473020334,0.22797020551443725,0.04401913875598086,0.3206967473020334,0.22797020551443725,0.0041893590280687055
230,228.86240407720967,126.65701717630967,0.322353876801388,0.22633665277539694,0.04421052631578947,0.322353876801388,0.22633665277539694,0.004398826979472141
231,229.1315124551837,126.65701717630967,0.32318604915541255,0.22633665277539694,0.04440191387559809,0.32318604915541255,0.22633665277539694,0.004608294930875576
232,229.1315124551837,126.8985815523562,0.32318604915541255,0.2283176109574343,0.0445933014354067,0.32318604915541255,0.2283176109574343,0.004817762882279012
233,230.36330002845506,126.21905561364339,0.32699514485218956,0.2227451317275484,0.04478468899521531,0.32699514485218956,0.2227451317275484,0.005027230833682447
234,230.36330002845506,126.95077786291819,0.32699514485218956,0.2287456488584365,0.044976076555023926,0.32699514485218956,0.2287456488584365,0.005236698785085882
235,231.47462063906704,128.5622417352778,0.33043171674776367,0.24196052182626682,0.04516746411483254,0.33043171674776367,0.24196052182626682,0.005446166736489317
236,231.47462063906704,128.81187833425923,0.33043171674776367,0.2440076765904815,0.04535885167464115,0.33043171674776367,0.2440076765904815,0.005655634687892753
237,231.47462063906704,129.49517365523704,0.33043171674776367,0.24961106678812373,0.04555023923444976,0.33043171674776367,0.24961106678812373,0.005865102639296188
238,231.89491154400088,129.0629691274767,0.33173139561457204,0.24606675653181576,0.045741626794258375,0.33173139561457204,0.24606675653181576,0.006074570590699623
239,232.16588896735024,129.65338406690356,0.3325693476767629,0.25090847750158884,0.045933014354066985,0.3325693476767629,0.25090847750158884,0.006284038542103058
240,232.31551820745855,129.39571090264158,0.3330320509114569,0.2487954185671959,0.046124401913875596,0.3330320509114569,0.2487954185671959,0.006493506493506494
241,232.31551820745855,129.82488205270974,0.3330320509114569,0.2523148534902413,0.04631578947368421,0.3330320509114569,0.2523148534902413,0.006702974444909929
242,232.31551820745855,130.17296186228535,0.3330320509114569,0.2551692956810381,0.04650717703349282,0.3330320509114569,0.2551692956810381,0.0069124423963133645
