index,motion_right,motion_left,motion_right_scaled,motion_left_scaled,time,motion_right_scaled_trat,motion_left_scaled_trat,time_ajust
209,323.69159704879576,323.57572529471366,0.40953516525211364,0.34821056484946933,0.03274598471854046,0.40953516525211364,0.34821056484946933,0.00023832221163012392
210,322.5341067236146,323.28470424689135,0.40614008922170064,0.34717076658422497,0.032901917979104946,0.40614008922170064,0.34717076658422497,0.00047664442326024784
211,322.61587065735,323.28470424689135,0.4063799139230724,0.34717076658422497,0.03305785123966942,0.4063799139230724,0.34717076658422497,0.0007149666348903718
212,322.58681002173665,324.0987503832744,0.4062946751394273,0.35007929765705925,0.0332137845002339,0.4062946751394273,0.35007929765705925,0.0009532888465204957
213,321.459561998084,324.91383473161005,0.4029883038789722,0.35299153819006945,0.033369717760798376,0.4029883038789722,0.35299153819006945,0.0011916110581506197
214,320.632577883159,324.50616326966735,0.40056264736588243,0.3515349559872025,0.03352565102136286,0.40056264736588243,0.3515349559872025,0.0014299332697807435
215,322.1540780434108,324.50616326966735,0.4050254135868717,0.3515349559872025,0.033681584281927336,0.4050254135868717,0.3515349559872025,0.0016682554814108675
216,321.459561998084,324.91383473161005,0.4029883038789722,0.35299153819006945,0.03383751754249181,0.4029883038789722,0.35299153819006945,0.0019065776930409914
217,320.61971243203374,324.50616326966735,0.4005249112537218,0.3515349559872025,0.03399345080305629,0.4005249112537218,0.3515349559872025,0.0021448999046711154
218,319.64707100175343,324.6247834038553,0.39767202208973285,0.35195877759967575,0.03414938406362077,0.39767202208973285,0.35195877759967575,0.0023832221163012394
219,319.36890894387324,324.50616326966735,0.39685613506697814,0.3515349559872025,0.03430531732418525,0.39685613506697814,0.3515349559872025,0.002621544327931363
220,318.53806679893063,324.79608987794177,0.3944191624288612,0.3525708438949253,0.03446125058474973,0.3944191624288612,0.3525708438949253,0.002859866539561487
221,318.67538342331994,324.79608987794177,0.3948219307025126,0.3525708438949253,0.0346171838453142,0.3948219307025126,0.3525708438949253,0.003098188751191611
222,318.53806679893063,325.08652694321245,0.3944191624288612,0.35360855563052285,0.03477311710587869,0.3944191624288612,0.35360855563052285,0.003336510962821735
223,318.53806679893063,324.67984230623256,0.3944191624288612,0.35215549928563816,0.034929050366443164,0.3944191624288612,0.35215549928563816,0.003574833174451859
